,ID GS1,Clacom,Nombre Clacom,Nombre GS1,
,10004054,206030401,TUBOS TERMOFUSION, Cañerías/Tuberías,
,10004024,206030402,FITTINGS / CONEXIONES TERMOFUSION, Válvulas/acoplamientos – Agua,
,,2060305,CPVC,,
,10004054,206030501,TUBOS CPVC, Cañerías/Tuberías,
,10004024,206030502,FITTINGS / CONEXIONES CPVC, Válvulas/acoplamientos – Agua,
,,2060306,PEX,,
,10004054,206030601,TUBOS PEX, Cañerías/Tuberías,
,10004024,206030602,FITTINGS / CONEXIONES PEX, Válvulas/acoplamientos – Agua,
,,2060307,TUBERIA ROSCADA PPR,,
,10004054,206030701,TUBOS PPR, Cañerías/Tuberías,
,10004024,206030702,FITTINGS / CONEXIONES PPR, Válvulas/acoplamientos – Agua,
,,2060308,VALCO,,
,10004054,206030801,TUBOS VALCO, Cañerías/Tuberías,
,10004024,206030802,FITTINGS / CONEXIONES VALCO, Válvulas/acoplamientos – Agua,
,,2060309,OTROS TUBOS Y FITTINGS,,
,10004054,206030901,TUBOS, Cañerías/Tuberías,
,10004024,206030902,FITTINGS / CONEXIONES, Válvulas/acoplamientos – Agua,
,10004054,206030903,TUBOS HDPE, Cañerías/Tuberías,
,10004024,206030904,FITTINGS / CONEXIONES HDPE, Válvulas/acoplamientos – Agua,
,,20604,LLAVES Y VALVULAS,,
,,2060401,LLAVES,,
,10004024,206040101,LLAVES PASO, Válvulas/acoplamientos – Agua,
,10004024,206040102,LLAVES JARDIN, Válvulas/acoplamientos – Agua,
,,2060402,VALVULAS,,
,10004024,206040201,VALVULA BOLA / GLOBO METALICA, Válvulas/acoplamientos – Agua,
,10004024,206040202,VALVULA BOLA / GLOBO PVC, Válvulas/acoplamientos – Agua,
,10004024,206040203,VALVULA COMPUERTA, Válvulas/acoplamientos – Agua,
,10004024,206040204,VALVULA PIE, Válvulas/acoplamientos – Agua,
,10004024,206040205,VALVULA CHEQ/CHEQUES, Válvulas/acoplamientos – Agua,
,,20605,REPARACIONES WC Y SIFONES,,
,,2060501,REPARACIONES WC,,
,10002612,206050101,REPUESTO / REFACCIONES DE GASFITERIA, Productos de higiene – Accesorios/recambios,
,10002612,206050102,REPUESTOS / HERRAJES DE WC, Productos de higiene – Accesorios/recambios,
,10002612,206050103,FLEXIBLES / MANGUERAS PARA AGUA, Productos de higiene – Accesorios/recambios,
,,2060502,SIFONES Y DESAGUES,,
,10005480,206050201,SIFONES / CESPOLES Y TRAMPAS, Trampa de residuos,
,10005480,206050202,DESAGUES / CONTRAS Y CONTRACANASTAS, Trampa de residuos,
,10004024,206050203,REJILLAS PARA AGUA / COLADERA, Válvulas/acoplamientos – Agua,
,,20606,ACCESORIOS,,
,,2060601,SOLDADURAS, TEFLONES Y ADHESIVOS,
,82010905,206060101,SOLDADURAS, PASTAS,
,10003206,206060102,TEFLONES, Cinta (hágalo usted mismo),
,10003207,206060103,ADHESIVOS Y LUBRICANTES, Pegamento/adhesivo,
,,2060602,MEDIDORES DE AGUA Y COMPLEMENTOS,,
,10004012,206060201,MEDIDORES DE AGUA, Medidores de agua,
,10002650,206060202,COMPLEMENTOS, Almacenamiento/tratamiento de agua – Accesorios/piezas de recambio,
,,2060603,GAS,,
,10004054,206060301,REGULADORES DE GAS, Cañerías/Tuberías,
,10004024,206060302,VALVULAS / LLAVES DE GAS, Válvulas/acoplamientos – Agua,
,10004054,206060303,FLEXIBLES Y MANGUERAS DE GAS, Cañerías/Tuberías,
,10002612,206060304,NICHOS Y PUERTAS DE GAS, Productos de higiene – Accesorios/recambios,
,10004057,206060305,OTROS, Cañerías – Accesorios/Piezas de repuesto,
,,2060604,ACCESORIOS CALEFACCION Y VENTILACION,,
,10003997,206060401,DUCTOS DE CALEFACCION, Conductos,
,10003997,206060402,DUCTOS DE VENTILACION, Conductos,
,10003984,206060403,REJILLAS DE VENTILACION Y CELOCIAS, Piezas/accesorios de repuesto para aparatos de aires acondicionado/refrigeración/ventilación,
,10003998,206060404,EXTRACTORES EOLICOS Y ACCESORIOS, Ventilador – Extractor,
,10003984,206060405,OTROS, Piezas/accesorios de repuesto para aparatos de aires acondicionado/refrigeración/ventilación,
,,2060605,FILTROS DE AGUA,,
,10004016,206060501,DE INTERIOR, Máquinas/sistemas de filtrado de agua,
,10004016,206060502,DE EXTERIOR, Máquinas/sistemas de filtrado de agua,
,10002650,206060503,COMPLEMENTOS/CONSUMIBLES, Almacenamiento/tratamiento de agua – Accesorios/piezas de recambio,
,10004016,206060504,AHORRADORES, Máquinas/sistemas de filtrado de agua,
,,2060606, ABRAZADERAS Y CREMALLERAS,,
,10004024,206060602,CREMALLERAS, Válvulas/acoplamientos – Agua,
,10004024,206060601,ABRAZADERAS, Válvulas/acoplamientos – Agua,
,,20607,BOMBAS,,
,,2060701,BOMBAS,,
,10004055,206070101,PERIFERICAS, Bombas (Suministro de agua),
,10004055,206070102,CENTRIFUGAS, Bombas (Suministro de agua),
,10004055,206070103,SUMERGIBLES, Bombas (Suministro de agua),
,10004055,206070104,PRESURIZADORAS, Bombas (Suministro de agua),
,10004055,206070105,MOTOBOMBAS, Bombas (Suministro de agua),
,10002612,206070106,ACCESORIOS DE BOMBAS Y MANGUERAS, Productos de higiene – Accesorios/recambios,
,10004055,206070107,OTRAS BOMBAS, Bombas (Suministro de agua),
,,20608,RIEGO AUTOMATICO/PROFESIONAL,,
,,2060801,RIEGO AUTOMATICO,,
,10003262,206080101,ASPERSION, Aspersores/pulverizadores/atomizadores (final de la manguera),
,10003262,206080102,MICRORIEGO, Aspersores/pulverizadores/atomizadores (final de la manguera),
,10003276,206080103,PROGRAMADORES Y VALVULAS, Controladores/temporizadores de riego,
,10003274,206080104,BLU LOCK, Otros equipos de riego para jardín/césped,
,10003173,206080105,MANGUERAS DE RIEGO 1/2 PULG, 3/4 PULG Y 1 PULG,
,,2060802,EQUIPOS RIEGO AGRICOLA,,
,10003274,206080201,EQUIPOS RIEGO AGRICOLA, Otros equipos de riego para jardín/césped,
,10003274,206080202,OTRAS TUBERIAS AGRICOLAS, Otros equipos de riego para jardín/césped,
,,20609,FOSAS Y ESTANQUES,,
,,2060901,DRENAJE,,
,10000423,206090101,DRENAJES QUIMICOS, Tratamientos de drenaje/destapador de tuberías,
,10000423,206090102,DRENAJES BIOLOGICOS, Tratamientos de drenaje/destapador de tuberías,
,10003565,206090103,DRENAJES MECANICOS, Desatascador,
,,2060902,TANQUES Y ACCESORIOS,,
,10002646,206090201,DEPOSITOS Y ESTANQUES, Cisternas de agua,
,10002646,206090202,CISTERNAS PARA AGUA, Cisternas de agua,
,10002650,206090203,ACCESORIOS, Almacenamiento/tratamiento de agua – Accesorios/piezas de recambio,
,10002646,206090204,ESTANQUES CAP 250 LITROS, Cisternas de agua,
,10002646,206090205,ESTANQUES CAP 500 LITROS, Cisternas de agua,
,10002646,206090206,ESTANQUES CAP 1.000 LITROS, Cisternas de agua,
,10002646,206090207,ESTANQUES CAP 2.000 LITROS, Cisternas de agua,
,10002646,206090208,ESTANQUES CAP 5.000 LITROS, Cisternas de agua,
,10002646,206090209,ESTANQUES CAP 10.000 LITROS, Cisternas de agua,
,10002646,206090210,ESTANQUES CAP 20.000 LITROS, Cisternas de agua,
,10002646,206090211,OTRAS CAPACIDADES, Cisternas de agua,
,,2060903,FOSAS/TANQUES SEPTICOS,,
,10002646,206090301,FOSAS CAP 1000 LITROS, Cisternas de agua,
,10002646,206090302,FOSAS CAP 2000 LITROS, Cisternas de agua,
,10002646,206090303,FOSAS CAP SOBRE 3000 LITROS, Cisternas de agua,
,10002612,206090304,ACCESORIOS, Productos de higiene – Accesorios/recambios,
,,2060904,CANALETAS Y TAPAS DE CAMARA,,
,10002665,206090401,CANALETAS DRENAJE, Piezas/accesorios de canalización,
,10004057,206090402,TAPAS DE CAMARA Y ACCESORIOS, Cañerías – Accesorios/Piezas de repuesto,
,10002612,206090403,ACCESORIOS, Productos de higiene – Accesorios/recambios,
,,20610,EQUIPOS PARA PISCINAS,,
,,2061001,PISCINAS,,
,10003216,206100101,BOMBA PISCINA, Filtros para estructuras con agua/tanques/piscinas (eléctricos),
,10003216,206100102,FILTROS PISCINA, Filtros para estructuras con agua/tanques/piscinas (eléctricos),
,10003225,206100103,ACCESORIOS PISCINA, Otras estructuras con agua/tanques para jardín/césped/piscinas,
,,20611,HERRAMIENTAS DE GASFITERIA,,
,,2061101,HERRAMIENTAS DE GASFITERIA,,
,10006783,206110101,SOPLETES Y GAS, Linternas de gas,
,10003662,206110102,TERMOFUSORAS, Pistolas de calor,
,10006845,206110103,HERRAMIENTAS Y ACCESORIOS, Herramientas/equipos – otro (manual),
,,20650,INSTALACIONES Y VTA DIRECTA,,
,,2065007,PRODUCTO VENTA DIRECTA,,
,10000330,206500701,VENTA DIRECTA R.CONJUNTA, Limpieza/aseo/jabón – Personal,
,,2065010,INST GASFITERIA,,
,,206501001,INST GASFITERIA,,
,,206501002,INST TANQUES ELEVADOS,,
,,206501003, INST GASFITERIA VE,,
,,206501004,SERVICIO REPARACION HOGAR,,
,,206501005,SERVICIO MAESTRO POR UN DIA,,
,,2065011,INST RIEGO AUTOMATICO,,
,,206501101,INST RIEGO ASPERSION B3,,
,,206501102,INST RIEGO SUBTERRANEO B3,,
,,206501103,INST RIEGO VE,,
,,2065012,INST FOSAS,,
,,206501201,INST FOSAS SEPTICAS B3,,
,,2065013,INST BOMBAS,,
,,206501301,INST BOMBAS B3,,
,,206501302,INST PANELES FOTOVOLTAICO B3,,
,,2065014,INST FILTROS,,
,,206501401,INST FILTROS / ABLANDADORES,,
,,2065015,INST EQUIPO PISCINA B3,,
,,206501501,INST EQUIPO PISCINA B3,,
,,206501502,INST MANT EQUIPO PISCINAS B3,,
,,207,ELECTRICIDAD,,
,,20701,TABLEROS TACOS Y COMPONENTES,,
,,2070101,TABLEROS Y MEDIDORES,,
,10005583,207010101,TABLEROS EMBUTIDOS/EMPOTRABLES, Placas/cajas de distribución,
,10005583,207010102,TABLEROS SOBREPUESTOS (RIEL), Placas/cajas de distribución,
,10005583,207010103,CALOTAS/CAJAS/MICROCAJAS, Placas/cajas de distribución,
,10005583,207010104,ARMARIOS, Placas/cajas de distribución,
,10005682,207010105,MEDIDORES Y REMARCADORES/CONTADORES, Temporizadores/controladores eléctricos/Controladores,
,10005577,207010106,ACCESORIOS TABLEROS Y MEDIDORES, Accesorios/acoplamientos de distribución eléctrica,
,,2070102,INTERRUPTORES AUTOMATICOS,,
,10005576,207010201,DIN/RIEL, Cortocircuitos,
,10005576,207010202,MONOFASICOS/MONOPOLAR, Cortocircuitos,
,10005576,207010203,BIFASICOS/BIPOLAR, Cortocircuitos,
,10005576,207010204,TRIFASICOS/TRIPOLAR, Cortocircuitos,
,10005576,207010205,TETRAPOLARES, Cortocircuitos,
,10005576,207010206,GUARDAMOTORES, Cortocircuitos,
,10005576,207010207,DIFERENCIALES, Cortocircuitos,
,10005586,207010208,SENSORES FOTOELECTRICOS, Interruptores,
,10005586,207010209,OTROS, Interruptores,
,,20702,CANALIZACION,,
,,2070201,TUBOS Y FITTINGS PVC,,
,10005647,207020101,TUBOS RIGIDOS PVC, Cable/hilo conductor/conducto/canaletas,
,10005660,207020102,FITTING / CONEXIONES TUBOS RIGIDOS PVC, Acoplamientos de conductos,
,10005647,207020103,TUBOS FLEXIBLES, Cable/hilo conductor/conducto/canaletas,
,10005660,207020104,FITTING / CONEXIONES TUBOS FLEXIBLES, Acoplamientos de conductos,
,10005660,207020105,ABRAZADERAS PVC, Acoplamientos de conductos,
,,2070202,TUBOS Y FITTING METAL,,
,10005647,207020201,TUBOS METALICOS, Cable/hilo conductor/conducto/canaletas,
,10005660,207020202,FITTING METALICO, Acoplamientos de conductos,
,10005647,207020203,FLEXIBLES METALICOS, Cable/hilo conductor/conducto/canaletas,
,10005660,207020204,FITTINGS PARA FLEXIBLES METALICOS, Acoplamientos de conductos,
,10005660,207020205,ABRAZADERAS METALICAS, Acoplamientos de conductos,
,,2070203,MOLDURAS / CABLECANALES, BANDEJAS,
,10005647,207020301,CANALETAS / CABLECANALES, Cable/hilo conductor/conducto/canaletas,
,10005674,207020302,ACCESORIOS CANALETAS / CABLECANALES, Accesorios de marcado de cables,
,10005647,207020303,BANDEJAS, Cable/hilo conductor/conducto/canaletas,
,10005674,207020304,ACCESORIOS BANDEJAS, Accesorios de marcado de cables,
,,2070204,CAJAS DE DISTRIBUCION,,
,10005583,207020401,CAJAS PARA CANALETAS / CABLECANALES, Placas/cajas de distribución,
,10005583,207020402,CAJAS SOBREPUESTAS PVC, Placas/cajas de distribución,
,10005583,207020403,CAJAS EMPOTRADAS PVC, Placas/cajas de distribución,
,10005583,207020404,CAJAS METALICAS / CHULIPAS, Placas/cajas de distribución,
,10005577,207020405,ACCESORIOS CAJAS METALICAS, Accesorios/acoplamientos de distribución eléctrica,
,10005647,207020406, CONDULETAS, Cable/hilo conductor/conducto/canaletas,
,,20703,CONDUCTORES/CABLES,,
,,2070301,CALECO/ ACOMETIDA,,
,10005541,207030101,CALECO/ ACOMETIDA, Cables eléctricos,
,,2070302,CABLES THHN / UNIPOLAR,,
,10005541,207030201,POR METRO, Cables eléctricos,
,10005541,207030202,POR ROLLO, Cables eléctricos,
,,2070303,ALAMBRE THHN,,
,10005541,207030301,POR METRO, Cables eléctricos,
,10005541,207030302,POR ROLLO, Cables eléctricos,
,,2070304,NYA/ALUMINIO,,
,10005541,207030401,NYA, Cables eléctricos,
,10005541,207030402,ALUMINIO, Cables eléctricos,
,,2070305,CABLE TELEFONO/TIMBRE,,
,10005758,207030501,POR METRO, Cables para sistemas de telecomunicaciones,
,10005758,207030502,POR ROLLO, Cables para sistemas de telecomunicaciones,
,,2070306,CABLE DE SENAL/ COAXIAL SENAL,,
,10005758,207030601, CABLE COAXIAL METRO, Cables para sistemas de telecomunicaciones,
,10005758,207030602, CABLE COAXIAL ROLLO, Cables para sistemas de telecomunicaciones,
,10005754,207030603,CABLE DATA / SENAL / UTP, Cables para computadora,
,,2070307,CABLE PARALELO/ DUPLEX,,
,10005559,207030701,POR METRO, Cables/extensiones fuentes de alimentación,
,10005559,207030702,POR ROLLO, Cables/extensiones fuentes de alimentación,
,,2070308,CORDONES,,
,10005559,207030801,POR METRO, Cables/extensiones fuentes de alimentación,
,10005559,207030802,POR ROLLO, Cables/extensiones fuentes de alimentación,
,10005559,207030803,CABLE SUBTERRANEO POR METRO, Cables/extensiones fuentes de alimentación,
,10005559,207030804,CABLE SUBTERRANEO POR ROLLO, Cables/extensiones fuentes de alimentación,
,,2070309,CABLES ESPECIALES,,
,10005559,207030901,CABLES ESPECIALES, Cables/extensiones fuentes de alimentación,
,,2070310,AMARRACABLES Y ACCESORIOS,,
,10005651,207031001,AMARRACABLES/CINCHOS, Pasadores/arandelas/amarres para cables,
,10005588,207031002,CONECTORES, Regleteros de terminal/tiras,
,10005588,207031003,TERMINALES, Regleteros de terminal/tiras,
,10005674,207031004,OTROS ACCESORIOS AMARRACABLES, Accesorios de marcado de cables,
,10003183,207031005,GRAMPAS Y GRAPAS, Grapas (Fijaciones/sujeciones),
,,2070311,CINTAS AISLADORAS,,
,10003206,207031101,CINTAS AISLADORAS USO GENERAL, Cinta (hágalo usted mismo),
,10003206,207031102,CINTAS AISLADORAS USO PROFESIONAL, Cinta (hágalo usted mismo),
,,2070312,COMPLEMENTOS,,
,10005546,207031201,POLO A TIERRA, Trenza de empalme/toma a tierra,
,10005571,207031202,SONDAS, Cable/hilo retráctil,
,,2070313,CABLE THW/UNIPOLAR,,
,10005541,207031301,POR METRO, Cables eléctricos,
,10005541,207031302,POR ROLLO, Cables eléctricos,
,,2070314,ALAMBRE THW,,
,10005541,207031401,POR METRO, Cables eléctricos,
,10005541,207031402,POR ROLLO, Cables eléctricos,
,,20704,TOMAS INTERRUPTORES Y PLACAS,,
,,2070401,PLACAS BLANCAS/ESTANDAR,,
,10005583,207040101,PLACAS ARMADAS BLANCAS, Placas/cajas de distribución,
,10005583,207040102,PLACAS SOLAS BLANCAS, Placas/cajas de distribución,
,10005583,207040103,MODULOS BLANCOS, Placas/cajas de distribución,
,10005583,207040104,PROPACKS MODULOS BLANCOS, Placas/cajas de distribución,
,,2070402,PLACAS COLOR/DECORATIVAS,,
,10005583,207040201,PLACAS ARMADAS COLOR, Placas/cajas de distribución,
,10005583,207040202,PLACAS SOLAS COLOR, Placas/cajas de distribución,
,10005583,207040203,MODULOS COLOR, Placas/cajas de distribución,
,10005583,207040204,PROPACKS MODULOS COLOR, Placas/cajas de distribución,
,,2070403,VOLANTES/FICHAS/INTERRUPTORES AEREOS,,
,10000551,207040301,ENCHUFE/CLAVIJA VOLANTE DOMICILIARIO, Enchufes,
,10000551,207040302,ENCHUFE/CLAVIJA VOLANTE INDUSTRIAL, Enchufes,
,10005568,207040303,ENCHUFE/CLAVIJA TRIPLE, Divisores,
,10005633,207040304,PORTALAMPARAS BASE/PLAFONES, Clavijas de bombillas (sockets),
,10005633,207040305,PORTALAMPARA SOQUETE, Clavijas de bombillas (sockets),
,10005496,207040306,ADAPTADORES, Adaptores (eléctricos),
,10005586,207040307,INTERRUPTORES VOLANTES, Interruptores,
,10005567,207040308,TOMA VOLANTE DOMICILIARIO, Clavijas/receptáculos/tomacorrientes,
,10005567,207040309,TOMA VOLANTE INDUSTRIAL, Clavijas/receptáculos/tomacorrientes,
,10005567,207040310, CLAVIJAS, Clavijas/receptáculos/tomacorrientes,
,,20705,EXTENSIONES/ ALARGADORES Y MULTITOMAS,,
,,2070501,EXTENSIONES/ ALARGADORES,,
,10005559,207050101,DOMESTICAS, Cables/extensiones fuentes de alimentación,
,10005559,207050102,PROFESIONALES, Cables/extensiones fuentes de alimentación,
,10005559,207050103,ACCESORIOS, Cables/extensiones fuentes de alimentación,
,,2070502,MULTITOMAS/MULTICONTACTO,,
,10005568,207050201,PARED, Divisores,
,10005568,207050202,CON ALARGADOR/EXTENSION, Divisores,
,10005496,207050203, ADAPTADORES, Adaptores (eléctricos),
,,2070503,BASE PARA WATTORIMETRO,,
,10005577,207050301,BASE PARA WATTORIMETRO, Accesorios/acoplamientos de distribución eléctrica,
,,2070504,KIT DE INSTALACION CFE,,
,,207050401,KIT DE INSTALACION CFE,,
,10005573,207050402,MUFAS, Conectores (Eléctricos),
,,207050403,VARILLA COOPER,,
,,2070505,FUSIBLES/LISTONES/PORTAFUSIBLES,,
,10000549,207050501,FUSIBLES 30AMP, Fusibles,
,10000549,207050502,FUSIBLES 60AMP, Fusibles,
,10000549,207050503,FUSIBLES 100AMP, Fusibles,
,10005577,207050504,REPUESTO LISTON 30 AMP, Accesorios/acoplamientos de distribución eléctrica,
,10005577,207050505,REPUESTO LISTON 60 AMP, Accesorios/acoplamientos de distribución eléctrica,
,10005577,207050506,REPUESTO LISTON 100 AMP, Accesorios/acoplamientos de distribución eléctrica,
,10005586,207050507,INTERRUPTOR DE SEGURIDAD, Interruptores,
,,2070506,CALENTADOR DE IMERSION,,
,10002657,207050601,CALENTADOR DE IMERSION, Calentadores de inmersión,
,,2070507,BALASTRO ELECTRONICO,,
,10005481,207050701,BALASTRO 2X29W, Balastos/arrancadores,
,10005481,207050702,BALASTRO 2X32W, Balastos/arrancadores,
,,20706,REGULADORES Y CONVERTIDORES/TRANSFORMADORES,,
,,2070601,TRANSFORMADORES,,
,10000547,207060101,TRANSFORMADORES DOMICILIARIOS, Transformadores/convertidores/onduladores/reguladores,
,10000547,207060102,TRANSFORMADORES INDUSTRIALES, Transformadores/convertidores/onduladores/reguladores,
,,2070602,ESTABILIZADORES,,
,10000547,207060201,ESTABILIZADORES/REGULADORES DE VOLTAJE, Transformadores/convertidores/onduladores/reguladores,
,10000547,207060202, SUPRESOR DE ALTOS, Transformadores/convertidores/onduladores/reguladores,
,10000547,207060203, UPS, Transformadores/convertidores/onduladores/reguladores,
,,2070603,TIMERS/TEMPORIZADORES,,
,10005682,207060301,TIMERS/TEMPORIZADORES DIGITALES, Temporizadores/controladores eléctricos/Controladores,
,10005682,207060302,TIMERS/TEMPORIZADORES ANALOGOS, Temporizadores/controladores eléctricos/Controladores,
,,2070604,ENERGIA SOLAR,,
,10005875,207060401,EQUIPOS BASICOS ( PANEL INCLUIDO), Centrales solares,
,10005875,207060402,EQUIPOS MAYORES, Centrales solares,
,10002660,207060403,COMPLEMENTOS, Piezas de recambio/accesorios del sistema de calefacción central,
,,20708,HERRAMIENTAS PARA ELECTRICISTAS,,
,,2070801,CAUTINES,,
,10003649,207080101,CAUTIN, Hierros de soldar/metales de soldar,
,82010905,207080102,SOLDADURA, Accesorios de maquinarias para soldar,
,10003649,207080103,ACCESORIOS, Hierros de soldar/metales de soldar,
,,2070802,HERRAMIENTAS MANUALES,,
,10005571,207080201,CINTAS/GUIAS PASACABLES, Cable/hilo retráctil,
,10003532,207080202,PELACABLES, Alicates/pinzas,
,10005742,207080203,BUSCA POLO/TESTER/PROBADOR DE CORRIENTE, Verificadores electrónicos,
,10003532,207080204,PONCHADORA/ CRIMPEADORA, Alicates/pinzas,
,10003750,207080205,OTRAS HERRAMIENTAS PARA ELECTRICISTAS, Otras herramientas eléctricas portátiles de mano,
,,2070803,MEDICION,,
,10005599,207080301,ANALOGOS, Multímetros,
,10005599,207080302,DIGITALES, Multímetros,
,,20750,INSTALACIONES Y VTA DIRECTA,,
,,2075007,PRODUCTO VENTA DIRECTA,,
,,207500701,VENTA DIRECTA R.CONJUNTA,,
,,2075010,INST ELECTRICIDAD,,
,,207501001,INST ELECTRICIDAD,,
,,207501002,INST PLACAS,,
,,207501003, INST ELECTRICIDAD VE,,
,,2075011,INST ENERGIA SOLAR,,
,,207501101,INST SISTEMA FOTOVOLTAICO B3,,
,,2075012,INST ILUMINACION COMERCIAL,,
,,207501201,INST PROYECTOS ILUMINACION,,
,,20709,PILAS,,
,,2070901,PILAS ALCALINAS/RECARGABLES/CARGADORES,,
,10000546,207090101,PILAS ALCALINAS, Baterías,
,10000546,207090102,PILAS RECARGABLES, Baterías,
,10000548,207090103,CARGADORES, Cargadores,
,10000546,207090104,PILAS CARBON ZINC, Baterías,
,10000546,207090105,PILAS ESPECIALES, Baterías,
,,20710,LINTERNAS,,
,,2071001,LINTERNAS NO RECARGABLES,,
,10005642,207100101,LINTERNA A PILAS LED, Linternas/flashes eléctricos,
,10005642,207100102,LINTERNA A PILAS HALOGENA, Linternas/flashes eléctricos,
,10005642,207100103,KITS DE LINTERNAS A PILAS, Linternas/flashes eléctricos,
,10005642,207100104,OTROS, Linternas/flashes eléctricos,
,,2071002,LINTERNAS RECARGABLES,,
,10005642,207100201,LINTERNA RECARGABLE LED, Linternas/flashes eléctricos,
,10005642,207100202,LINTERNA RECARGABLE HALOGENA, Linternas/flashes eléctricos,
,10005642,207100203,KITS DE LINTERNAS RECARGABLES, Linternas/flashes eléctricos,
,10005642,207100204,LINTERNA DINAMO, Linternas/flashes eléctricos,
,10005642,207100205,LINTERNAS SOLARES, Linternas/flashes eléctricos,
,10005642,207100206,OTROS, Linternas/flashes eléctricos,
,,208,ACCESORIOS AUTOMOVILES,,
,,20801,ACCESORIOS DE EXTERIOR,,
,,2080101,COBERTORES,,
,10002900,208010101,COBERTOR PARA AUTOS, Cubiertas para vehículos,
,10002900,208010102,COBERTOR PARA CAMIONETAS, Cubiertas para vehículos,
,10002909,208010103,OTROS COBERTORES, Cubiertas/Protecciones – Otros (Automóviles),
,,2080102,PORTAEQUIPAJES Y BARRAS,,
,10002734,208010201,BARRAS, PARRILLAS Y ACCES,
,10002734,208010202,PARRILLAS, Portaequipajes/portadores de equipos (Automóviles),
,10005128,208010203,CAJAS PORTAEQUIPAJE, Bolsas/cajas de almacenamiento exterior (Automóviles),
,10005130,208010204, ACCESORIOS, Administración de carga – Piezas/Accesorios de repuesto,
,10002734,208010205,CAJAS PARA PICK UP, Portaequipajes/portadores de equipos (Automóviles),
,,2080103,AMARRES,,
,10002964,208010301,CORREAS, Cabos/tiras de remolque (Automóviles),
,10002959,208010302,PULPOS, Enganches (Automóviles),
,10002964,208010303,REMOLQUE, Cabos/tiras de remolque (Automóviles),
